Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,11767.0,No,SBrkr,Min1,NA,Gtl,1,0.0,Attchd,1956,20,1Fam,TA,Unf,HdBoard,901,908275110,CompShg,5,0.0,0.0,TA,TA,546.0,Hip,AllPub,Rec,604.0,WD,1956,259.0,0,NA,NA,313.0,HdBoard,BrkFace,RL,0.0,5,1560.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,1150.0,1,Ex,0,0.0,2009,Y,0.0,1560.0,103500.0,1Story,Pave,7,Edwards,TA,0.0,9.37305428246393,7.352441100243583,7.352441100243583,11.547326891687561,53,53,0,0
Norm,NA,6,Bnk,GasA,0.0,Reg,2,NA,10896.0,No,FuseA,Typ,Pave,Gtl,0,0.0,NA,1995,190,2FmCon,TA,Unf,VinylSd,2195,909176080,CompShg,7,515.0,0.0,Fa,Fa,256.0,Hip,AllPub,LwQ,1184.0,WD,1914,0.0,0,NA,NA,0.0,VinylSd,None,RH,0.0,3,1440.0,1440.0,NA,0,Y,Feedr,0.0,CBlock,TA,NA,Fa,Inside,8,2,1440.0,0,Ex,0,0.0,2007,N,0.0,3395.0,200000.0,2.5Fin,Pave,14,SWISU,NA,110.0,9.296151028389293,7.272398392570047,8.130059039992796,12.206072645530174,93,12,0,0
Norm,TA,5,HLS,GasA,0.0,Reg,1,Unf,5400.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1958,20,1Fam,TA,Unf,MetalSd,2081,905475270,CompShg,5,0.0,0.0,TA,TA,453.0,Gable,AllPub,Rec,411.0,WD,1958,0.0,0,NA,NA,399.0,MetalSd,None,RL,0.0,5,864.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,864.0,1,TA,1,0.0,2007,Y,0.0,864.0,118000.0,1Story,Pave,6,SWISU,NA,0.0,8.594154232552366,6.761572768804055,6.761572768804055,11.678439903447801,49,49,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,9100.0,Av,SBrkr,Typ,NA,Gtl,0,219.0,Attchd,2000,20,1Fam,TA,Unf,VinylSd,2774,907175030,CompShg,5,0.0,0.0,Gd,Gd,1400.0,Gable,AllPub,GLQ,125.0,WD,2000,244.0,1,NA,NA,541.0,VinylSd,BrkFace,RL,0.0,9,1525.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1525.0,2,Ex,0,0.0,2006,Y,0.0,1525.0,235000.0,1Story,Pave,6,CollgCr,NA,36.0,9.116029692504942,7.329749689041512,7.329749689041512,12.367340793126296,6,6,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7728.0,Av,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1962,90,Duplx,TA,Unf,Wd Sdng,2573,535151130,CompShg,6,0.0,0.0,TA,TA,803.0,Hip,AllPub,ALQ,303.0,WD,1962,120.0,1,NA,GdWo,540.0,Wd Sdng,BrkFace,RL,0.0,5,1190.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1106.0,2,TA,0,0.0,2006,Y,0.0,1190.0,132500.0,SLvl,Pave,6,Names,NA,18.0,8.952605375892354,7.081708586105575,7.081708586105575,11.794337924408413,44,44,0,0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,8778.0,No,SBrkr,Typ,NA,Gtl,0,0.0,BuiltIn,2006,60,1Fam,TA,Unf,VinylSd,1793,528445070,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1302.0,WD,2006,0.0,0,NA,NA,859.0,VinylSd,None,RL,0.0,3,1302.0,528.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1302.0,3,Ex,0,0.0,2007,Y,0.0,1830.0,221300.0,2Story,Pave,7,Somerst,NA,40.0,9.080003870248179,7.171656822768514,7.512071245835466,12.30727452603914,1,1,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,8487.0,Av,SBrkr,Typ,NA,Gtl,0,192.0,Attchd,2004,20,1Fam,TA,Unf,VinylSd,882,907414020,CompShg,5,0.0,0.0,Gd,Gd,20.0,Gable,AllPub,GLQ,1480.0,WD,2004,210.0,0,NA,NA,570.0,VinylSd,BrkFace,RL,0.0,8,1500.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,FR2,3,2,1500.0,2,Ex,0,0.0,2009,Y,0.0,1500.0,190000.0,1Story,Pave,6,CollgCr,NA,36.0,9.046290859969677,7.313220387090301,7.313220387090301,12.154779351142624,5,5,1,1
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,9930.0,No,SBrkr,Typ,NA,Gtl,0,320.0,Attchd,2002,60,1Fam,TA,Unf,VinylSd,2791,907252050,CompShg,5,0.0,0.0,Gd,Gd,456.0,Gable,AllPub,GLQ,370.0,WD,2002,199.0,0,NA,NA,591.0,VinylSd,BrkFace,RL,0.0,7,878.0,884.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,826.0,2,Ex,0,0.0,2006,Y,0.0,1762.0,222000.0,2Story,Pave,6,CollgCr,NA,54.0,9.203315757039219,6.777646593635117,7.474204806496124,12.310432660854417,4,4,1,1
Norm,TA,7,Lvl,GasA,162.0,Reg,1,Fin,17500.0,Av,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,2002,20,1Fam,Gd,Unf,BrkFace,297,909428280,CompShg,8,0.0,0.0,Gd,Ex,1406.0,Gable,AllPub,GLQ,496.0,WD,1959,0.0,1,NA,NA,567.0,HdBoard,None,RL,0.0,5,1902.0,0.0,TA,0,Y,PosA,0.0,PConc,Gd,NA,TA,Inside,3,2,1902.0,2,TA,0,0.0,2010,Y,0.0,1902.0,335000.0,1Story,Pave,7,Crawfor,TA,207.0,9.769956159911606,7.550661243105336,7.550661243105336,12.721885810807203,51,8,0,1
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,10206.0,No,SBrkr,Typ,NA,Gtl,1,144.0,Attchd,2008,20,1Fam,TA,Unf,VinylSd,509,528431070,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1614.0,WD,2008,294.0,0,NA,NA,726.0,VinylSd,BrkFace,RL,0.0,9,1658.0,0.0,TA,1,Y,PosN,0.0,PConc,Gd,NA,TA,Inside,3,2,1614.0,3,Ex,0,0.0,2009,Y,0.0,1658.0,257500.0,1Story,Pave,7,Somerst,Gd,44.0,9.230731061623917,7.4133673356952405,7.4133673356952405,12.458774999085929,1,1,1,1
Norm,TA,9,Lvl,GasA,0.0,IR1,1,Fin,14587.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2008,20,1Fam,TA,Unf,VinylSd,1115,528429080,CompShg,5,0.0,0.0,Gd,Ex,0.0,Gable,AllPub,Unf,1498.0,New,2008,284.0,0,NA,NA,592.0,VinylSd,Stone,RL,0.0,8,1506.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1498.0,2,Ex,0,0.0,2008,Y,0.0,1506.0,264132.0,1Story,Pave,6,Somerst,Gd,174.0,9.587886000086213,7.317212408359839,7.317212408359839,12.484204257170104,0,0,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Fin,7800.0,No,SBrkr,Typ,NA,Gtl,0,64.0,Attchd,2004,20,1Fam,TA,Unf,HdBoard,773,905105190,CompShg,7,0.0,0.0,TA,Gd,450.0,Hip,AllPub,ALQ,414.0,WD,1967,89.0,0,NA,MnPrv,288.0,HdBoard,BrkFace,RL,0.0,6,899.0,0.0,TA,0,Y,Norm,0.0,PConc,TA,NA,TA,Inside,3,1,864.0,1,Ex,0,0.0,2009,Y,0.0,899.0,130000.0,1Story,Pave,5,Sawyer,NA,0.0,8.961879012677683,6.80128303447162,6.80128303447162,11.77528972943772,42,5,0,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,4960.0,No,SBrkr,Typ,NA,Gtl,1,244.0,Detchd,1982,70,1Fam,TA,Unf,WdShing,732,903202170,CompShg,7,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,297.0,WD,1930,0.0,0,NA,NA,336.0,Wd Shng,None,RL,0.0,5,1001.0,653.0,TA,0,Y,RRAn,0.0,CBlock,TA,NA,TA,Inside,3,2,297.0,1,Ex,0,0.0,2009,N,0.0,1654.0,137000.0,1.5Fin,Pave,7,BrkSide,Gd,60.0,8.509161019718974,6.90875477931522,7.4109518755836366,11.827736204810263,79,27,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,7392.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1995,30,1Fam,TA,Unf,Wd Sdng,1552,910206110,CompShg,7,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,520.0,WD,1930,0.0,0,NA,NA,360.0,Wd Sdng,None,RM,0.0,5,912.0,0.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,2,1,520.0,1,TA,0,0.0,2008,Y,0.0,912.0,99500.0,1Story,Pave,5,IDOTRR,NA,90.0,8.90815361332152,6.815639990074331,6.815639990074331,11.507912923146684,78,13,0,0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Fin,7424.0,Av,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,1978,90,Duplx,TA,Unf,Plywood,226,905107110,CompShg,5,0.0,0.0,TA,TA,1319.0,Gable,AllPub,GLQ,0.0,WD,1978,0.0,1,NA,NA,591.0,Plywood,None,RL,0.0,5,1373.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,3,1,1319.0,2,TA,0,0.0,2010,Y,0.0,1373.0,160250.0,SFoyer,Pave,5,Sawyer,TA,0.0,8.912473274466036,7.224753405767971,7.224753405767971,11.984490374782917,32,32,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,2522.0,No,SBrkr,Maj1,NA,Gtl,0,0.0,Detchd,2004,160,TwnhsI,TA,Unf,VinylSd,2830,908188120,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,970.0,WD,2004,50.0,0,NA,NA,380.0,VinylSd,Stone,RM,0.0,5,970.0,739.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,970.0,2,Ex,0,0.0,2006,Y,0.0,1709.0,130000.0,2Story,Pave,7,Edwards,NA,40.0,7.8328075165248645,6.877296071497429,7.443663683115591,11.77528972943772,2,2,1,1
Norm,Fa,5,Lvl,GasA,96.0,Reg,1,Unf,3672.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,30,1Fam,TA,Unf,Stucco,2238,910202030,CompShg,7,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,816.0,WD,1922,0.0,0,NA,NA,100.0,Stucco,None,RM,0.0,9,816.0,0.0,Fa,0,Y,Artery,0.0,BrkTil,TA,NA,TA,Inside,2,1,816.0,1,Ex,0,0.0,2007,N,0.0,816.0,75200.0,1Story,Pave,5,IDOTRR,NA,0.0,8.20849175174038,6.704414354964107,6.704414354964107,11.227906509937931,85,57,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,7706.0,Av,SBrkr,Typ,NA,Gtl,0,280.0,Attchd,1996,80,1Fam,Gd,GLQ,HdBoard,982,923252075,CompShg,5,0.0,0.0,TA,TA,114.0,Gable,AllPub,Rec,0.0,WD,1993,0.0,0,Shed,NA,429.0,HdBoard,None,RL,0.0,8,1091.0,0.0,TA,0,Y,Norm,270.0,CBlock,Gd,NA,TA,Inside,2,1,384.0,1,Ex,1,0.0,2009,Y,700.0,1091.0,131250.0,SLvl,Pave,5,Mitchel,NA,0.0,8.949754525186103,6.994849985833071,6.994849985833071,11.78485918045387,16,13,0,0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Unf,12929.0,Gd,SBrkr,Typ,NA,Gtl,0,36.0,CarPort,1993,20,1Fam,TA,Unf,Wd Sdng,1265,535426350,CompShg,6,0.0,0.0,TA,TA,697.0,Gable,AllPub,GLQ,384.0,WD,1960,276.0,1,NA,NA,401.0,Wd Sdng,BrkFace,RL,0.0,6,1081.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1081.0,1,TA,0,0.0,2008,Y,0.0,1081.0,148000.0,1Story,Pave,5,Names,NA,82.0,9.467228129254554,6.985641817639208,6.985641817639208,11.904967552746252,48,15,0,0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Unf,9316.0,No,SBrkr,Typ,NA,Gtl,0,171.0,Attchd,1965,20,1Fam,TA,Unf,HdBoard,559,532376070,CompShg,5,0.0,0.0,TA,TA,544.0,Gable,AllPub,Rec,480.0,Oth,1965,0.0,0,NA,MnPrv,288.0,Plywood,None,RL,0.0,5,1020.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,2,1024.0,1,Gd,0,0.0,2009,Y,0.0,1020.0,124100.0,1Story,Pave,5,Sawyer,NA,0.0,9.139488631004232,6.927557906278317,6.927557906278317,11.728842971192698,44,44,0,0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,12122.0,Av,SBrkr,Typ,NA,Gtl,0,144.0,Attchd,2007,85,1Fam,TA,Unf,CemntBd,1203,534252090,CompShg,9,0.0,0.0,Ex,Ex,867.0,Gable,AllPub,ALQ,77.0,WD,1961,210.0,1,NA,NA,588.0,CmentBd,Stone,RL,0.0,7,999.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,944.0,2,Gd,0,0.0,2008,Y,0.0,999.0,178400.0,SFoyer,Pave,6,Names,NA,76.0,9.402777262511231,6.906754778648554,6.906754778648554,12.091783499128047,47,1,0,1
Norm,NA,4,Lvl,GasA,0.0,IR1,2,NA,7711.0,Gd,SBrkr,Typ,NA,Gtl,0,321.0,NA,1977,90,Duplx,TA,Unf,MetalSd,2083,905476160,CompShg,3,0.0,0.0,TA,TA,1440.0,Gable,AllPub,GLQ,0.0,Oth,1977,0.0,2,NA,NA,0.0,MetalSd,None,RL,0.0,8,1440.0,0.0,NA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,4,2,1440.0,0,TA,0,0.0,2007,N,0.0,1440.0,150000.0,1Story,Pave,8,Edwards,NA,0.0,8.95040315983296,7.272398392570047,7.272398392570047,11.918390573078392,30,30,0,0
Norm,TA,7,Lvl,GasA,0.0,IR2,1,RFn,12352.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1999,60,1Fam,TA,Unf,VinylSd,2130,907187060,CompShg,5,0.0,0.0,Gd,TA,638.0,Gable,AllPub,GLQ,215.0,WD,1998,290.0,1,NA,NA,534.0,VinylSd,BrkFace,RL,0.0,3,853.0,900.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,853.0,2,Ex,0,0.0,2007,Y,0.0,1753.0,217000.0,2Story,Pave,7,CollgCr,Fa,74.0,9.421573272264558,6.748759547491679,7.469083884921234,12.287652632522597,9,8,1,1
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,12447.0,No,SBrkr,Typ,NA,Gtl,1,200.0,BuiltIn,2006,60,1Fam,TA,Unf,CemntBd,2455,528429060,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1100.0,New,2005,192.0,0,NA,NA,760.0,CmentBd,Stone,RL,0.0,1,1116.0,848.0,TA,1,Y,RRAn,0.0,PConc,Gd,NA,Gd,Inside,3,2,1100.0,2,Ex,0,0.0,2006,Y,0.0,1964.0,252000.0,2Story,Pave,8,Somerst,Gd,70.0,9.429234909000977,7.017506142941256,7.582738488914411,12.437184366493561,1,0,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,7500.0,No,SBrkr,Typ,NA,Gtl,0,182.0,Detchd,2006,20,1Fam,TA,Unf,VinylSd,535,531363030,CompShg,5,0.0,0.0,Gd,Gd,54.0,Gable,AllPub,GLQ,1087.0,WD,2006,0.0,1,NA,NA,484.0,VinylSd,None,RL,0.0,6,1141.0,0.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,Gd,Inside,3,1,1141.0,2,Ex,0,0.0,2009,Y,0.0,1141.0,152000.0,1Story,Pave,6,SawyerW,NA,0.0,8.922658299524402,7.039660349862076,7.039660349862076,11.931635799828413,3,3,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,6120.0,No,FuseA,Typ,NA,Gtl,0,48.0,Detchd,2001,45,1Fam,TA,Unf,Wd Sdng,2019,903233140,CompShg,8,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,832.0,WD,1929,0.0,0,NA,GdPrv,576.0,Wd Sdng,None,RM,0.0,7,854.0,0.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Corner,2,1,832.0,2,Ex,0,0.0,2007,Y,0.0,854.0,132000.0,1.5Unf,Pave,5,BrkSide,NA,112.0,8.719317375506371,6.74993119378857,6.74993119378857,11.790557201568507,78,6,0,1
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,9576.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,50,1Fam,TA,Unf,VinylSd,2655,902206090,CompShg,7,0.0,0.0,TA,TA,310.0,Gable,AllPub,Rec,460.0,WD,1945,0.0,0,NA,GdWo,378.0,VinylSd,None,RM,0.0,5,885.0,297.0,Fa,1,Y,Norm,0.0,CBlock,Fa,NA,TA,Inside,3,1,770.0,1,TA,0,0.0,2006,Y,0.0,1182.0,120000.0,1.5Fin,Pave,5,OldTown,NA,0.0,9.16701524723781,6.785587645007929,7.074963197966044,11.695247021764184,61,56,0,0
Norm,TA,9,Lvl,GasA,0.0,IR1,1,RFn,9942.0,Av,SBrkr,Typ,NA,Gtl,1,194.0,Attchd,2006,60,1Fam,TA,Unf,MetalSd,2391,528120140,CompShg,5,0.0,0.0,Ex,Ex,1290.0,Gable,AllPub,GLQ,316.0,New,2005,385.0,1,NA,NA,521.0,MetalSd,BrkFace,RL,0.0,5,1625.0,466.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,Gd,Inside,3,2,1606.0,2,Ex,0,0.0,2006,Y,0.0,2091.0,338500.0,2Story,Pave,8,NridgHt,Gd,84.0,9.204523486654617,7.393263094763838,7.645397699428633,12.732279371334467,1,0,1,1
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,7898.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1994,30,1Fam,TA,Unf,MetalSd,154,535325400,CompShg,7,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,576.0,WD,1920,0.0,0,NA,NA,676.0,MetalSd,None,RL,0.0,4,985.0,0.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Corner,2,1,576.0,2,Gd,1,0.0,2010,N,0.0,985.0,105000.0,1Story,Pave,4,Names,NA,0.0,8.974364841846596,6.892641641172089,6.892641641172089,11.56171562913966,90,16,0,0
Norm,TA,7,HLS,GasA,0.0,IR2,1,Unf,21872.0,Gd,SBrkr,Typ,NA,Gtl,1,264.0,Attchd,1997,60,1Fam,TA,Unf,HdBoard,999,527107210,CompShg,5,0.0,0.0,TA,TA,604.0,Gable,AllPub,GLQ,125.0,WD,1996,0.0,0,NA,NA,406.0,HdBoard,None,RL,0.0,8,729.0,717.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,FR2,3,2,729.0,2,Ex,1,0.0,2008,Y,0.0,1446.0,175000.0,2Story,Pave,6,Gilbert,TA,22.0,9.99296255896373,6.591673732008658,7.27655640271871,12.072541252905651,12,11,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,10005.0,No,SBrkr,Typ,NA,Gtl,1,288.0,Attchd,1977,60,1Fam,TA,Unf,Plywood,1400,905352030,CompShg,5,0.0,0.0,TA,TA,392.0,Hip,AllPub,BLQ,768.0,WD,1977,299.0,0,NA,NA,505.0,Plywood,BrkFace,RL,0.0,3,1156.0,866.0,TA,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,4,2,1160.0,2,Ex,0,0.0,2008,Y,0.0,2022.0,192000.0,2Story,Pave,8,ClearCr,TA,117.0,9.210840247017833,7.052721049232323,7.611842399580417,12.165250651009918,31,31,0,0
Norm,TA,7,Lvl,GasA,0.0,IR2,1,Fin,12393.0,No,SBrkr,Typ,NA,Gtl,1,100.0,BuiltIn,2005,60,1Fam,TA,Unf,VinylSd,2807,907401080,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,847.0,WD,2004,0.0,0,NA,NA,434.0,VinylSd,None,RL,0.0,9,847.0,1101.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,FR2,4,2,847.0,2,Ex,0,0.0,2006,Y,0.0,1948.0,195000.0,2Story,Pave,8,CollgCr,Gd,48.0,9.424887076064874,6.741700694652055,7.5745584842024805,12.180754837545884,2,1,1,1
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,9000.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,2008,60,1Fam,TA,Unf,VinylSd,516,528456220,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,768.0,WD,2008,0.0,0,NA,NA,676.0,VinylSd,None,FV,0.0,6,786.0,804.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,768.0,2,Ex,0,0.0,2009,Y,0.0,1590.0,210000.0,2Story,Pave,6,Somerst,NA,30.0,9.104979856318357,6.666956792429207,7.371489295214277,12.254862809699606,1,1,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,7875.0,No,SBrkr,Typ,NA,Gtl,1,0.0,BuiltIn,2003,60,1Fam,TA,Unf,VinylSd,1753,528250070,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,847.0,WD,2003,16.0,0,NA,NA,434.0,VinylSd,BrkFace,RL,0.0,7,847.0,1101.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,4,2,847.0,2,Ex,0,0.0,2007,Y,0.0,1948.0,211000.0,2Story,Pave,8,Gilbert,Gd,48.0,8.971448463693834,6.741700694652055,7.5745584842024805,12.259613412458204,4,4,1,1
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,6000.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,50,1Fam,TA,Unf,MetalSd,734,903226130,CompShg,6,0.0,0.0,TA,TA,672.0,Gable,AllPub,BLQ,0.0,WD,1936,0.0,0,NA,NA,240.0,MetalSd,None,RM,0.0,7,757.0,567.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,1,672.0,1,TA,0,0.0,2009,Y,0.0,1324.0,128000.0,1.5Fin,Pave,6,BrkSide,NA,0.0,8.699514748210191,6.6293632534374485,7.188412736496954,11.759785542901755,73,59,0,0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,10175.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1964,20,1Fam,TA,Unf,HdBoard,1209,534400060,CompShg,5,0.0,0.0,TA,TA,490.0,Gable,AllPub,BLQ,935.0,WD,1964,272.0,0,NA,NA,576.0,Plywood,BrkFace,RL,407.0,7,1425.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,2,1425.0,2,Gd,0,0.0,2008,Y,0.0,1425.0,180500.0,1Story,Pave,7,Names,Gd,0.0,9.227689010310796,7.261927092702751,7.261927092702751,12.103486056755072,44,44,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,2,Unf,13600.0,No,SBrkr,Min2,Grvl,Gtl,0,0.0,Detchd,1950,190,2FmCon,TA,Unf,Wd Sdng,1994,902302150,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,662.0,WD,1900,0.0,0,NA,NA,560.0,Wd Sdng,None,RM,0.0,9,1422.0,915.0,TA,0,N,Norm,0.0,BrkTil,TA,NA,TA,Inside,5,2,662.0,2,TA,0,0.0,2007,Y,0.0,2337.0,90000.0,2Story,Pave,10,OldTown,NA,57.0,9.517825071724143,7.259819610363186,7.756623334538858,11.407564949312402,107,57,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,12172.0,No,SBrkr,Typ,NA,Gtl,0,284.0,Attchd,1996,45,1Fam,TA,Rec,Wd Sdng,1901,534431020,CompShg,7,0.0,192.0,TA,TA,130.0,Gable,AllPub,LwQ,433.0,WD,1940,0.0,0,NA,MnPrv,512.0,HdBoard,None,RL,0.0,10,908.0,0.0,TA,0,Y,Norm,259.0,PConc,TA,NA,TA,Inside,2,1,822.0,2,TA,0,0.0,2007,Y,0.0,908.0,138500.0,1.5Unf,Pave,4,Names,NA,24.0,9.406893511016861,6.811244378601294,6.811244378601294,11.83862560460953,67,11,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,10237.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,2006,60,1Fam,TA,Unf,VinylSd,2413,528218080,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,738.0,New,2006,0.0,0,NA,NA,440.0,VinylSd,None,RL,0.0,9,738.0,754.0,TA,1,Y,RRAn,0.0,PConc,Gd,NA,TA,Inside,3,2,738.0,2,Ex,0,0.0,2006,Y,0.0,1492.0,169985.0,2Story,Pave,8,Gilbert,NA,32.0,9.233763886919771,6.6039438246004725,7.307872780763706,12.043465476845318,0,0,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,7000.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1961,20,1Fam,TA,Unf,BrkFace,2630,535457070,CompShg,4,0.0,162.0,TA,TA,781.0,Hip,AllPub,GLQ,369.0,WD,1961,0.0,0,NA,NA,288.0,BrkFace,None,RL,0.0,7,1150.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1150.0,1,TA,0,0.0,2006,Y,0.0,1150.0,146000.0,1Story,Pave,6,Names,NA,0.0,8.85366542803745,7.047517221357296,7.047517221357296,11.891361900690473,45,45,0,0
