Yr Sold,Garage Cond,SalePrice,2nd Flr SF,Exter Qual,Condition 2,Pool QC,Paved Drive,Half Bath,Exter Cond,Functional,Full Bath,MS SubClass,Electrical,Mas Vnr Type,Land Contour,Kitchen Qual,1st Flr SF,Garage Qual,Mo Sold,MS Zoning,Heating,BsmtFin Type 1,BsmtFin SF 2,Roof Matl,Total Bsmt SF,Low Qual Fin SF,Sale Type,Wood Deck SF,TotRms AbvGrd,Screen Porch,Garage Type,Neighborhood,Land Slope,BsmtFin Type 2,Heating QC,Condition 1,Bldg Type,PID,Fireplaces,Pool Area,Fence,Mas Vnr Area,Lot Config,Enclosed Porch,Central Air,Gr Liv Area,Street,Alley,Garage Cars,House Style,Misc Val,Bsmt Half Bath,Fireplace Qu,Garage Finish,Overall Qual,Id,Lot Area,Utilities,Year Remod/Add,Garage Area,Foundation,Year Built,Open Porch SF,Misc Feature,BsmtFin SF 1,3Ssn Porch,Exterior 1st,Roof Style,Bsmt Cond,Exterior 2nd,Bsmt Qual,Overall Cond,Kitchen AbvGr,Bsmt Unf SF,Lot Shape,Bsmt Full Bath,Bedroom AbvGr,Bsmt Exposure,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice
2007,3.0,124000.0,0.0,3,Norm,0,Y,0,3,8,1,20,FuseA,None,Lvl,4,932.0,3,11,RL,GasA,1,0.0,CompShg,932.0,0.0,WD,0.0,4,0.0,Attchd,Names,1,1,5,Norm,1Fam,534430090,1,0.0,GdPrv,0.0,Inside,214.0,Y,932.0,Pave,NA,1,1Story,0.0,0,4,Unf,6,1900,8280.0,4,1950,306.0,CBlock,1950,0.0,NA,0.0,0.0,BrkFace,Gable,3,BrkFace,3,5,1,932.0,2,0,2,1,9.021598247379305,6.837332814685591,6.837332814685591,11.728036844587175
2009,3.0,92900.0,0.0,3,Norm,0,Y,0,3,8,2,90,FuseA,None,Lvl,3,1040.0,3,6,RL,Wall,0,0.0,CompShg,0.0,0.0,WD,0.0,6,0.0,Detchd,Names,1,0,2,Norm,Duplx,535450160,0,0.0,NA,0.0,Corner,0.0,N,1040.0,Pave,NA,2,1Story,0.0,0,0,Unf,3,677,8544.0,4,1950,400.0,Slab,1950,0.0,NA,0.0,0.0,BrkFace,Gable,0,BrkFace,0,4,2,0.0,1,0,2,0,9.052984561199976,6.946975992135418,6.946975992135418,11.439278924801929
2009,3.0,126500.0,0.0,3,Norm,0,P,0,2,8,1,30,SBrkr,None,Lvl,3,1072.0,2,8,RM,GasA,2,0.0,CompShg,1072.0,0.0,WD,0.0,5,0.0,Detchd,BrkSide,1,1,3,Norm,1Fam,903236040,0,0.0,NA,0.0,Inside,105.0,Y,1072.0,Pave,NA,5,1Story,0.0,0,0,Unf,5,747,8635.0,4,1950,1184.0,BrkTil,1925,0.0,NA,134.0,0.0,Wd Sdng,Hip,3,Wd Sdng,3,5,1,938.0,1,1,2,1,9.06357899058078,6.977281341630747,6.977281341630747,11.747997587149712
2008,3.0,111250.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,864.0,3,4,RL,GasA,4,0.0,CompShg,864.0,0.0,COD,216.0,5,0.0,Detchd,Names,1,1,3,Norm,1Fam,527425035,0,0.0,MnWw,0.0,FR2,0.0,Y,864.0,Pave,NA,2,1Story,0.0,0,0,Unf,4,1038,12735.0,4,1972,576.0,CBlock,1972,0.0,NA,600.0,0.0,MetalSd,Hip,3,MetalSd,3,5,1,264.0,2,0,3,1,9.452109387413557,6.761572768804055,6.761572768804055,11.619535200028487
2007,3.0,248000.0,1288.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,997.0,3,6,RL,GasA,1,0.0,CompShg,969.0,0.0,WD,0.0,8,0.0,BuiltIn,NoRidge,1,1,5,Norm,1Fam,528326060,1,0.0,NA,72.0,FR2,0.0,Y,2285.0,Pave,NA,3,2Story,0.0,0,3,Fin,8,1763,11000.0,4,2000,648.0,PConc,2000,56.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,969.0,1,0,4,1,9.305650551780507,6.904750769961838,7.734121303328305,12.421184025147118
2008,3.0,136870.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,1117.0,3,5,RL,GasA,1,0.0,CompShg,1117.0,0.0,COD,0.0,6,0.0,Attchd,Names,1,1,5,PosN,1Fam,535477090,0,0.0,NA,0.0,Inside,0.0,Y,1117.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,1283,7590.0,4,1963,264.0,CBlock,1963,0.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,5,1,1117.0,1,0,3,1,8.934586870389676,7.018401799069201,7.018401799069201,11.826786849205313
2006,3.0,133000.0,0.0,4,Norm,0,Y,0,3,8,1,120,SBrkr,BrkFace,Lvl,4,848.0,3,4,RM,GasA,6,0.0,CompShg,848.0,0.0,WD,140.0,4,0.0,Attchd,CollgCr,1,1,5,Norm,TwnhsE,907290160,0,0.0,NA,170.0,Inside,0.0,Y,848.0,Pave,NA,2,1Story,0.0,0,0,Fin,6,2803,4435.0,4,2003,420.0,PConc,2003,0.0,NA,717.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,131.0,1,1,1,3,8.39728289474368,6.742880635791903,6.742880635791903,11.79810440720389
2007,3.0,135000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,BrkFace,Lvl,3,1048.0,3,6,RL,GasA,4,0.0,CompShg,1048.0,0.0,WD,0.0,6,192.0,Attchd,Names,1,1,3,Norm,1Fam,535180030,0,0.0,NA,120.0,Inside,0.0,Y,1048.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,1927,10152.0,4,1956,286.0,CBlock,1956,20.0,NA,586.0,0.0,MetalSd,Hip,3,MetalSd,3,5,1,462.0,1,1,3,1,9.225426009394223,6.954638864880987,6.954638864880987,11.813030057420567
2008,3.0,111900.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,BrkFace,Lvl,3,936.0,3,9,RL,GasA,3,0.0,CompShg,936.0,0.0,COD,16.0,4,0.0,Attchd,Names,1,1,3,Norm,1Fam,527402130,0,0.0,NA,72.0,FR2,0.0,Y,936.0,Pave,NA,1,1Story,0.0,0,0,Unf,4,1036,10295.0,4,1969,288.0,CBlock,1969,0.0,NA,252.0,0.0,HdBoard,Gable,3,HdBoard,4,6,1,684.0,1,0,2,2,9.23941361946189,6.841615476477592,6.841615476477592,11.625360894300016
2008,3.0,140000.0,0.0,3,Norm,0,Y,0,4,8,1,20,SBrkr,None,Lvl,3,1283.0,3,10,RL,GasA,3,108.0,CompShg,931.0,0.0,WD,0.0,6,0.0,Detchd,Names,1,4,3,Norm,1Fam,535151160,0,0.0,NA,0.0,Inside,0.0,Y,1283.0,Pave,NA,2,1Story,0.0,0,0,Unf,5,1237,7763.0,4,1980,506.0,CBlock,1962,0.0,NA,504.0,0.0,MetalSd,Gable,3,MetalSd,3,7,1,319.0,1,1,3,1,8.95712413640568,7.1569563646156364,7.1569563646156364,11.84939770159144
2008,3.0,134432.0,468.0,3,Norm,0,N,0,3,6,2,50,SBrkr,None,Lvl,3,1120.0,3,7,RL,GasA,0,0.0,CompShg,0.0,0.0,WD,0.0,7,0.0,Detchd,ClearCr,1,0,3,Feedr,1Fam,904101170,1,0.0,NA,0.0,Inside,0.0,Y,1588.0,Pave,NA,2,1.5Fin,0.0,0,4,Fin,4,1375,17120.0,4,1959,680.0,CBlock,1959,59.0,NA,0.0,0.0,WdShing,Gable,0,Plywood,0,4,1,0.0,1,0,4,0,9.748002649695733,7.02108396428914,7.370230641807081,11.808813773969108
2007,3.0,455000.0,0.0,5,PosA,0,Y,0,3,8,2,20,SBrkr,BrkFace,HLS,5,2042.0,3,10,RL,GasA,6,0.0,CompShg,1742.0,0.0,New,240.0,8,174.0,Attchd,StoneBr,1,1,5,PosA,1Fam,527256040,1,0.0,NA,250.0,Inside,0.0,Y,2042.0,Pave,NA,3,1Story,0.0,0,4,Fin,10,1643,13870.0,4,2007,724.0,PConc,2006,52.0,NA,1152.0,0.0,CemntBd,Hip,3,CmentBd,5,5,1,590.0,2,1,3,4,9.537483513308878,7.621684998724611,7.621684998724611,13.028052697933088
2006,3.0,290000.0,1323.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,1203.0,3,12,RL,GasA,6,0.0,CompShg,1165.0,0.0,WD,309.0,8,0.0,Attchd,NoRidge,1,1,5,Norm,1Fam,528365090,1,0.0,NA,391.0,Inside,0.0,Y,2526.0,Pave,NA,3,2Story,0.0,0,3,RFn,8,2453,10120.0,4,1994,844.0,PConc,1994,78.0,NA,740.0,0.0,VinylSd,Hip,3,VinylSd,4,5,1,425.0,1,1,4,1,9.222268942841456,7.0925737159746784,7.8343923029104365,12.577636201962656
2007,3.0,235500.0,885.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,988.0,3,3,RL,GasA,6,0.0,CompShg,988.0,0.0,WD,202.0,7,0.0,Attchd,CollgCr,1,1,5,Norm,1Fam,907187040,1,0.0,NA,0.0,CulDSac,0.0,Y,1873.0,Pave,NA,2,2Story,0.0,0,3,RFn,7,2129,10820.0,4,1999,597.0,PConc,1999,123.0,NA,342.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,646.0,3,0,3,4,9.289151552400472,6.895682697747868,7.5352967024440884,12.36946619243861
2006,3.0,156500.0,476.0,3,Norm,0,Y,0,3,8,1,50,SBrkr,None,Lvl,4,940.0,3,6,RM,GasA,3,0.0,CompShg,780.0,0.0,WD,0.0,7,0.0,Detchd,OldTown,1,1,5,Norm,1Fam,902104020,0,0.0,NA,0.0,Inside,0.0,Y,1416.0,Pave,Grvl,2,1.5Fin,0.0,1,0,Unf,6,2640,9600.0,4,2004,400.0,BrkTil,1900,24.0,NA,381.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,8,1,399.0,1,0,3,1,9.169518377455928,6.84587987526405,7.255591274253665,11.960811288962345
2006,3.0,172400.0,711.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,3,953.0,3,1,RL,GasA,1,0.0,CompShg,953.0,0.0,WD,100.0,7,0.0,Attchd,Gilbert,1,1,5,Norm,1Fam,528275060,1,0.0,NA,0.0,Inside,0.0,Y,1664.0,Pave,NA,2,2Story,0.0,0,3,RFn,6,2437,8121.0,4,2000,460.0,PConc,2000,40.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,953.0,2,0,3,1,9.002208578282412,6.859614903654202,7.416979621381154,12.05757263721173
2006,3.0,372397.0,0.0,5,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,1792.0,3,3,RL,GasA,6,0.0,CompShg,1792.0,0.0,New,204.0,6,0.0,Attchd,NridgHt,1,1,5,Norm,1Fam,528150080,1,0.0,NA,430.0,Inside,0.0,Y,1792.0,Pave,NA,3,1Story,0.0,0,4,RFn,9,2398,13758.0,4,2006,925.0,PConc,2005,49.0,NA,1232.0,0.0,VinylSd,Gable,3,VinylSd,5,5,1,560.0,2,1,2,4,9.52937575208596,7.491087593534876,7.491087593534876,12.82771576849868
2008,3.0,260000.0,1721.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,1093.0,3,6,RL,GasA,2,0.0,CompShg,1077.0,0.0,WD,48.0,9,216.0,BuiltIn,SawyerW,1,1,5,Norm,1Fam,906204280,1,0.0,GdPrv,190.0,Corner,0.0,Y,2814.0,Pave,NA,2,2Story,0.0,1,3,Fin,6,1420,9771.0,4,2002,614.0,PConc,1995,32.0,NA,779.0,0.0,HdBoard,Gable,3,HdBoard,4,5,1,298.0,4,0,4,1,9.187174093944343,6.996681488176539,7.942362237674335,12.468436909997665
2006,-1.0,72000.0,0.0,3,Norm,0,N,0,3,8,1,30,FuseA,None,Lvl,4,819.0,0,9,RM,GasA,1,0.0,CompShg,610.0,0.0,WD,0.0,4,0.0,NA,IDOTRR,1,1,5,Norm,1Fam,903454020,0,0.0,NA,0.0,Inside,0.0,N,819.0,Pave,NA,0,1Story,0.0,0,0,NA,5,2693,9000.0,4,1950,0.0,BrkTil,1919,0.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,4,1,610.0,1,0,2,1,9.104979856318357,6.70808408385307,6.70808408385307,11.184421397998193
2008,-1.0,82375.0,536.0,2,Norm,0,N,0,2,8,2,190,FuseF,None,Lvl,3,808.0,0,5,RM,GasA,1,0.0,CompShg,536.0,0.0,WD,42.0,8,0.0,NA,IDOTRR,1,1,5,Norm,2FmCon,903481100,0,0.0,NA,0.0,Inside,204.0,N,1344.0,Pave,Grvl,0,2Story,0.0,0,0,NA,3,1370,10320.0,4,1950,0.0,PConc,1915,0.0,NA,0.0,0.0,AsphShn,Gable,2,AsphShn,3,3,2,536.0,1,0,3,1,9.241839039035554,6.694562058521095,7.203405521083095,11.319037271804808
2009,3.0,158000.0,741.0,3,Norm,0,Y,1,3,8,2,80,SBrkr,BrkFace,Lvl,3,1378.0,3,8,RL,GasA,1,0.0,CompShg,689.0,0.0,COD,0.0,7,0.0,Attchd,NWAmes,1,1,3,Norm,1Fam,527378140,1,0.0,GdPrv,333.0,Corner,0.0,Y,2119.0,Pave,NA,2,SLvl,0.0,0,3,RFn,6,392,10448.0,4,1972,583.0,CBlock,1972,104.0,NA,0.0,0.0,HdBoard,Gable,3,HdBoard,3,6,1,689.0,2,0,3,1,9.254165851516213,7.228388451573604,7.6586995582682995,11.970350312009105
2008,3.0,127000.0,213.0,3,Norm,0,Y,0,3,7,1,50,SBrkr,None,Lvl,3,1072.0,3,1,RM,GasA,4,41.0,CompShg,672.0,0.0,WD,0.0,6,0.0,Detchd,BrkSide,1,6,3,Norm,1Fam,903236010,0,0.0,MnPrv,0.0,Inside,0.0,Y,1285.0,Pave,NA,1,1.5Fin,0.0,0,0,Unf,5,1351,8635.0,4,2001,240.0,CBlock,1948,0.0,NA,336.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,5,1,295.0,1,1,2,1,9.06357899058078,6.977281341630747,7.158513997329321,11.751942365440728
2010,4.0,270000.0,0.0,4,Norm,0,Y,1,3,8,1,20,SBrkr,BrkFace,Low,4,1433.0,4,6,RL,GasA,6,0.0,CompShg,1433.0,0.0,WD,0.0,4,266.0,Attchd,SawyerW,2,1,5,Norm,1Fam,906201120,2,0.0,MnPrv,177.0,Inside,0.0,Y,1433.0,Pave,NA,2,1Story,0.0,0,3,RFn,7,246,11980.0,4,1987,528.0,CBlock,1987,278.0,NA,1433.0,0.0,Plywood,Gable,3,Plywood,4,5,1,0.0,1,1,1,4,9.39099387166944,7.267525427828172,7.267525427828172,12.506177237980511
2009,3.0,316600.0,636.0,4,Norm,0,Y,1,3,6,1,50,SBrkr,None,Low,4,1496.0,4,9,RL,GasA,6,0.0,CompShg,1496.0,0.0,WD,349.0,5,0.0,BuiltIn,SawyerW,2,1,5,Norm,1Fam,906201130,1,0.0,NA,0.0,Inside,0.0,Y,2132.0,Pave,NA,2,1.5Fin,0.0,0,4,Fin,8,802,12327.0,4,2009,612.0,CBlock,1983,40.0,NA,1441.0,0.0,Wd Sdng,Gable,3,Wd Sdng,4,8,1,55.0,2,1,1,4,9.41954725755152,7.310550158534422,7.664815785285735,12.66539442642905
2008,3.0,177000.0,0.0,3,Norm,0,Y,0,3,8,1,80,SBrkr,BrkFace,Lvl,5,1357.0,3,5,RL,GasA,5,0.0,CompShg,1019.0,0.0,WD,0.0,5,163.0,Basment,Edwards,1,1,4,Norm,1Fam,905402090,1,0.0,GdPrv,84.0,Corner,0.0,Y,1357.0,Pave,NA,1,SLvl,0.0,0,4,RFn,6,1404,11512.0,4,2006,312.0,CBlock,1959,0.0,NA,719.0,0.0,Plywood,Gable,3,Plywood,3,7,1,300.0,2,1,2,3,9.351145248567203,7.213031659834869,7.213031659834869,12.083905011555967
2009,3.0,271900.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,2196.0,3,6,RL,GasA,5,177.0,CompShg,2158.0,0.0,WD,84.0,7,0.0,Attchd,SawyerW,1,4,4,Norm,1Fam,906203120,1,0.0,NA,234.0,CulDSac,0.0,Y,2196.0,Pave,NA,3,1Story,0.0,0,3,RFn,7,803,14684.0,4,1991,701.0,CBlock,1990,70.0,NA,485.0,0.0,HdBoard,Hip,3,HdBoard,4,7,1,1496.0,2,0,3,2,9.594513744616725,7.694392802629421,7.694392802629421,12.513189630620563
2008,3.0,115000.0,688.0,3,Norm,0,Y,1,3,8,1,160,SBrkr,None,Lvl,3,616.0,3,6,RM,GasA,1,0.0,CompShg,264.0,0.0,WD,141.0,4,0.0,BuiltIn,MeadowV,1,1,3,Norm,TwnhsE,923225150,1,0.0,NA,0.0,Inside,0.0,Y,1304.0,Pave,NA,1,2Story,0.0,0,4,Fin,5,1595,2665.0,4,1976,336.0,PConc,1976,24.0,NA,0.0,0.0,CemntBd,Gable,3,CmentBd,4,6,1,264.0,1,0,3,2,7.887959336599945,6.423246963533519,7.1731917424865985,11.652687407345388
2008,-1.0,122000.0,1215.0,3,Norm,0,Y,0,4,8,2,70,SBrkr,None,Lvl,3,938.0,0,12,RM,OthW,2,0.0,CompShg,684.0,205.0,WD,0.0,8,0.0,NA,OldTown,1,1,2,Norm,1Fam,902330010,0,0.0,NA,0.0,Inside,20.0,N,2358.0,Pave,Pave,0,2Story,0.0,0,0,NA,8,1319,5250.0,4,1987,0.0,BrkTil,1872,54.0,NA,259.0,0.0,MetalSd,Gable,2,MetalSd,3,5,1,425.0,1,0,4,1,8.565983355585669,6.843749949006225,7.765569081097317,11.711776323715394
2007,4.0,315000.0,0.0,4,Norm,5,Y,1,3,8,2,20,SBrkr,None,HLS,4,2726.0,4,8,RL,GasA,1,0.0,CompShg,279.0,0.0,WD,216.0,6,0.0,Attchd,Crawfor,1,1,4,Norm,1Fam,909475230,1,228.0,NA,0.0,CulDSac,169.0,Y,2726.0,Pave,NA,2,1Story,0.0,0,4,Fin,8,2231,18044.0,4,1986,691.0,CBlock,1986,64.0,NA,0.0,0.0,WdShing,Gable,3,Plywood,4,5,1,279.0,2,0,2,1,9.800568498528287,7.9105906122564775,7.9105906122564775,12.66032791780777
2007,3.0,213500.0,858.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,939.0,3,4,RL,GasA,1,0.0,CompShg,939.0,0.0,WD,144.0,8,0.0,Attchd,CollgCr,1,1,5,Norm,1Fam,907410050,0,0.0,NA,0.0,Inside,0.0,Y,1797.0,Pave,NA,2,2Story,0.0,0,0,RFn,7,2162,9245.0,4,2006,639.0,PConc,2006,53.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,939.0,2,0,3,3,9.131838143821225,6.844815479208263,7.493873886783559,12.271392111650817
2006,3.0,109500.0,0.0,3,Norm,0,Y,0,3,8,1,20,FuseF,None,Lvl,3,1040.0,3,6,RL,GasA,0,0.0,CompShg,0.0,0.0,WD,0.0,5,0.0,Detchd,Names,1,0,3,Norm,1Fam,535451190,0,0.0,NA,0.0,Inside,0.0,Y,1040.0,Pave,NA,2,1Story,0.0,0,0,Unf,5,2622,7200.0,4,1950,625.0,CBlock,1950,0.0,NA,0.0,0.0,Wd Sdng,Hip,0,Wd Sdng,0,7,1,0.0,1,0,2,0,8.881836305004146,6.946975992135418,6.946975992135418,11.603679828238693
2008,3.0,115000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,789.0,3,4,RM,GasA,5,169.0,CompShg,789.0,0.0,WD,0.0,5,0.0,Detchd,OldTown,1,4,5,Norm,1Fam,902201120,0,0.0,NA,0.0,Inside,0.0,Y,789.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,1300,6000.0,4,1950,250.0,CBlock,1948,0.0,NA,104.0,0.0,VinylSd,Gable,3,VinylSd,3,5,1,516.0,1,0,2,1,8.699514748210191,6.670766320845874,6.670766320845874,11.652687407345388
2006,3.0,176400.0,0.0,4,Norm,0,Y,1,3,8,1,120,SBrkr,None,Lvl,4,1143.0,3,5,FV,GasA,1,0.0,CompShg,1143.0,0.0,WD,0.0,5,0.0,Attchd,Somerst,1,1,5,Norm,TwnhsE,533206040,1,0.0,NA,0.0,Inside,0.0,Y,1143.0,Pave,Pave,2,1Story,0.0,0,4,RFn,7,2505,3628.0,4,2004,588.0,PConc,2004,191.0,NA,0.0,0.0,MetalSd,Gable,3,MetalSd,4,5,1,1143.0,1,0,1,1,8.196436811235028,7.04141166379481,7.04141166379481,12.080509422554828
2009,3.0,185750.0,0.0,3,Norm,0,Y,0,3,8,2,20,SBrkr,None,Lvl,4,1489.0,3,8,RL,GasA,1,0.0,CompShg,1489.0,0.0,WD,0.0,7,0.0,Attchd,NWAmes,1,1,4,PosN,1Fam,534127170,1,0.0,NA,0.0,Inside,0.0,Y,1489.0,Pave,NA,2,1Story,0.0,0,4,RFn,6,582,9156.0,4,1968,462.0,CBlock,1968,0.0,NA,0.0,0.0,BrkFace,Hip,3,BrkFace,3,7,1,1489.0,2,0,3,1,9.122164681072457,7.305860032684009,7.305860032684009,12.132156962580005
2008,3.0,230000.0,848.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,1004.0,3,12,RL,GasA,6,0.0,CompShg,1004.0,0.0,WD,224.0,7,0.0,Attchd,CollgCr,1,1,5,Norm,1Fam,907254020,2,0.0,GdPrv,320.0,Inside,0.0,Y,1852.0,Pave,NA,3,2Story,0.0,0,3,Fin,8,1458,9066.0,4,2000,660.0,PConc,1999,106.0,NA,668.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,336.0,2,0,3,2,9.112286431500795,6.911747300251674,7.524021415206125,12.345834587905333
2010,-1.0,90000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,HLS,3,960.0,0,5,RL,GasA,1,0.0,CompShg,960.0,0.0,WD,0.0,5,0.0,NA,Edwards,1,1,5,Norm,1Fam,908203100,0,0.0,MnPrv,0.0,Inside,0.0,Y,960.0,Pave,NA,0,1Story,0.0,0,0,NA,4,281,6410.0,4,1958,0.0,CBlock,1958,0.0,NA,0.0,0.0,WdShing,Hip,3,Wd Shng,3,5,1,960.0,1,0,3,1,8.765614549914716,6.866933284461882,6.866933284461882,11.407564949312402
2008,3.0,160000.0,950.0,5,Norm,4,Y,1,3,8,2,60,SBrkr,Stone,Bnk,5,4692.0,3,1,RL,GasA,6,0.0,ClyTile,6110.0,0.0,New,214.0,12,0.0,Attchd,Edwards,1,1,5,Feedr,1Fam,908154235,3,480.0,NA,796.0,Corner,0.0,Y,5642.0,Pave,NA,2,2Story,0.0,0,4,Fin,10,1499,63887.0,4,2008,1418.0,PConc,2008,292.0,NA,5644.0,0.0,Stucco,Hip,3,Stucco,5,5,1,466.0,4,2,3,4,11.064871176788817,8.453614209773367,8.637993891561942,11.982929094215963
2007,3.0,129500.0,0.0,3,Norm,0,Y,0,4,8,1,85,SBrkr,None,Lvl,3,768.0,3,4,RL,GasA,5,0.0,CompShg,768.0,0.0,WD,104.0,5,0.0,Detchd,Mitchel,1,1,5,Norm,1Fam,923230180,0,0.0,NA,0.0,Inside,0.0,Y,768.0,Pave,NA,2,SFoyer,0.0,0,0,Unf,5,2298,7244.0,4,1970,624.0,CBlock,1970,0.0,NA,619.0,0.0,VinylSd,Gable,3,VinylSd,4,7,1,149.0,1,1,2,3,8.887928819003305,6.643789733147672,6.643789733147672,11.771436160121729
2006,3.0,153000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,1124.0,3,5,RL,GasA,4,0.0,CompShg,1124.0,0.0,WD,0.0,6,142.0,Attchd,Names,1,1,5,Norm,1Fam,535180020,1,0.0,NA,0.0,Inside,180.0,Y,1124.0,Pave,NA,1,1Story,0.0,0,3,Fin,6,2580,10152.0,4,1994,353.0,CBlock,1956,211.0,NA,914.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,6,1,210.0,1,1,3,3,9.225426009394223,7.024649030453636,7.024649030453636,11.938193200374572
2009,3.0,173733.0,612.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,Stone,Lvl,4,612.0,3,6,FV,GasA,6,0.0,CompShg,612.0,0.0,New,0.0,4,0.0,Detchd,Somerst,1,1,5,Norm,TwnhsE,533210020,0,0.0,NA,76.0,Inside,0.0,Y,1224.0,Pave,Pave,2,2Story,0.0,0,0,RFn,6,568,3000.0,4,2009,528.0,PConc,2009,234.0,NA,294.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,318.0,1,0,2,3,8.006367567650246,6.416732282512326,7.1098794630722715,12.065274916913605
2007,-1.0,146000.0,0.0,3,Norm,0,Y,1,3,8,1,20,SBrkr,None,Lvl,3,1100.0,0,6,RL,GasA,1,0.0,CompShg,1100.0,0.0,New,0.0,6,0.0,NA,SawyerW,1,1,5,Norm,1Fam,531363020,0,0.0,NA,0.0,Inside,0.0,Y,1100.0,Pave,NA,0,1Story,0.0,0,0,NA,6,1807,7500.0,4,2007,0.0,PConc,2006,136.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,1100.0,1,0,3,1,8.922658299524402,7.003065458786462,7.003065458786462,11.891361900690473
2010,3.0,172500.0,537.0,3,Norm,0,Y,0,4,8,2,50,SBrkr,Stone,Lvl,3,1019.0,3,1,RL,GasA,3,0.0,CompShg,782.0,0.0,WD,0.0,6,0.0,Attchd,Names,1,1,3,Artery,1Fam,534431070,1,0.0,NA,340.0,Corner,150.0,Y,1556.0,Pave,NA,2,1.5Fin,0.0,0,4,Unf,6,129,17360.0,4,1950,470.0,CBlock,1949,0.0,NA,300.0,0.0,MetalSd,Gable,3,MetalSd,3,6,1,482.0,1,0,3,1,9.761923988214342,6.926577033222725,7.349873704738337,12.058152515453552
2007,3.0,188000.0,0.0,3,Norm,0,Y,0,3,8,2,80,SBrkr,None,Low,3,1356.0,3,9,RL,GasA,6,0.0,CompShg,1244.0,0.0,WD,1424.0,6,0.0,Attchd,Mitchel,2,1,3,Norm,1Fam,923229100,1,0.0,MnPrv,0.0,Corner,0.0,Y,1356.0,Pave,NA,2,SLvl,0.0,0,3,Fin,6,2294,15957.0,4,1977,528.0,PConc,1977,0.0,NA,1148.0,0.0,HdBoard,Gable,3,Plywood,4,6,1,96.0,2,2,3,4,9.677652883410428,7.212294468500341,7.212294468500341,12.144197241812087
2007,3.0,181500.0,0.0,3,Norm,0,Y,0,3,8,2,20,SBrkr,None,Lvl,3,1262.0,3,5,RL,GasA,5,0.0,CompShg,1262.0,0.0,WD,298.0,6,0.0,Attchd,Veenker,1,1,5,Feedr,1Fam,533254130,1,0.0,NA,0.0,FR2,0.0,Y,1262.0,Pave,NA,2,1Story,0.0,1,3,RFn,6,1860,9600.0,4,1976,460.0,CBlock,1976,0.0,NA,978.0,0.0,MetalSd,Gable,3,MetalSd,4,8,1,284.0,1,0,3,4,9.169518377455928,7.140453043101158,7.140453043101158,12.109010932687042
2009,3.0,212000.0,834.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,827.0,3,4,RL,GasA,6,344.0,CompShg,799.0,0.0,ConLw,158.0,6,0.0,Attchd,CollgCr,1,5,5,PosN,1Fam,907131090,1,0.0,NA,0.0,CulDSac,0.0,Y,1661.0,Pave,NA,2,2Story,0.0,0,3,RFn,7,839,10667.0,4,1996,550.0,PConc,1996,61.0,NA,385.0,0.0,VinylSd,Gable,3,VinylSd,4,6,1,70.0,3,1,3,3,9.274910142625483,6.717804695023691,7.415175109613295,12.26434155365415
