Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,11184.0,No,SBrkr,Typ,NA,Gtl,1,243.0,Attchd,1978,60,1Fam,TA,Rec,HdBoard,771,905103040,CompShg,5,0.0,0.0,TA,TA,226.0,Hip,AllPub,LwQ,192.0,WD,1978,92.0,0,NA,NA,440.0,HdBoard,BrkFace,RL,0.0,7,918.0,765.0,TA,1,Y,Norm,500.0,CBlock,TA,NA,TA,Inside,3,2,918.0,2,Gd,0,0.0,2009,Y,0.0,1683.0,172500.0,2Story,Pave,7,Sawyer,TA,0.0
Norm,TA,5,Lvl,GasA,244.0,Reg,1,Unf,8820.0,No,SBrkr,Typ,NA,Gtl,0,48.0,Detchd,1996,50,1Fam,TA,Unf,VinylSd,724,902405100,CompShg,6,120.0,0.0,TA,TA,1088.0,Hip,AllPub,LwQ,0.0,WD,1890,0.0,0,NA,MnWw,456.0,VinylSd,None,RM,0.0,9,1188.0,561.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Corner,2,1,1088.0,2,TA,0,0.0,2009,Y,0.0,1869.0,124900.0,1.5Fin,Pave,7,OldTown,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,6615.0,No,FuseA,Typ,NA,Gtl,1,266.0,BuiltIn,1950,30,1Fam,TA,Unf,MetalSd,730,903201020,CompShg,6,0.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,1022.0,WD,1923,0.0,0,NA,GdWo,216.0,MetalSd,None,RL,0.0,9,1432.0,0.0,Fa,0,N,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,1,1022.0,1,TA,0,0.0,2009,Y,0.0,1432.0,149000.0,1Story,Pave,6,BrkSide,Gd,61.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,8773.0,Av,SBrkr,Typ,NA,Gtl,0,132.0,Attchd,2004,20,1Fam,TA,Unf,VinylSd,273,907414030,CompShg,5,0.0,0.0,Gd,Gd,24.0,Gable,AllPub,GLQ,1390.0,WD,2004,98.0,0,NA,NA,494.0,VinylSd,BrkFace,RL,0.0,5,1414.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,FR2,3,2,1414.0,2,Ex,0,0.0,2010,Y,0.0,1414.0,185500.0,1Story,Pave,6,CollgCr,NA,105.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Unf,11088.0,No,SBrkr,Typ,NA,Gtl,1,68.0,Attchd,2002,20,1Fam,TA,Unf,Stucco,2793,907255010,CompShg,5,0.0,0.0,Gd,Gd,872.0,Hip,AllPub,GLQ,476.0,WD,2002,0.0,1,NA,NA,418.0,Stucco,None,RL,0.0,6,1358.0,0.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,1,1,1348.0,2,Ex,0,0.0,2006,Y,0.0,1358.0,220000.0,1Story,Pave,5,CollgCr,TA,166.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,9158.0,Av,SBrkr,Typ,NA,Gtl,0,168.0,Attchd,2007,20,1Fam,TA,Unf,CemntBd,1789,528439050,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1496.0,New,2007,140.0,0,NA,NA,474.0,CmentBd,Stone,RL,0.0,6,1496.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1496.0,2,Ex,0,0.0,2007,Y,0.0,1496.0,225000.0,1Story,Pave,7,Somerst,NA,130.0
Norm,TA,6,Lvl,GasA,214.0,IR1,1,Unf,8280.0,No,FuseA,Typ,NA,Gtl,1,0.0,Attchd,1950,20,1Fam,TA,Unf,BrkFace,1900,534430090,CompShg,5,0.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,932.0,WD,1950,0.0,0,NA,GdPrv,306.0,BrkFace,None,RL,0.0,11,932.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,932.0,1,Ex,0,0.0,2007,Y,0.0,932.0,124000.0,1Story,Pave,4,Names,Gd,0.0
Norm,TA,3,Lvl,Wall,0.0,Reg,2,Unf,8544.0,NA,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1950,90,Duplx,TA,NA,BrkFace,677,535450160,CompShg,4,0.0,0.0,TA,TA,0.0,Gable,AllPub,NA,0.0,WD,1950,0.0,0,NA,NA,400.0,BrkFace,None,RL,0.0,6,1040.0,0.0,TA,0,N,Norm,0.0,Slab,NA,NA,NA,Corner,2,2,0.0,2,Fa,0,0.0,2009,Y,0.0,1040.0,92900.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,5,Lvl,GasA,105.0,Reg,1,Unf,8635.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,30,1Fam,Fa,Unf,Wd Sdng,747,903236040,CompShg,5,0.0,0.0,TA,TA,134.0,Hip,AllPub,LwQ,938.0,WD,1925,0.0,1,NA,NA,1184.0,Wd Sdng,None,RM,0.0,8,1072.0,0.0,Fa,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,2,1,1072.0,5,TA,0,0.0,2009,P,0.0,1072.0,126500.0,1Story,Pave,5,BrkSide,NA,0.0
Norm,TA,4,Lvl,GasA,0.0,IR1,1,Unf,12735.0,No,SBrkr,Typ,NA,Gtl,0,216.0,Detchd,1972,20,1Fam,TA,Unf,MetalSd,1038,527425035,CompShg,5,0.0,0.0,TA,TA,600.0,Hip,AllPub,BLQ,264.0,COD,1972,0.0,0,NA,MnWw,576.0,MetalSd,None,RL,0.0,4,864.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,FR2,3,1,864.0,2,TA,0,0.0,2008,Y,0.0,864.0,111250.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,11000.0,No,SBrkr,Typ,NA,Gtl,1,0.0,BuiltIn,2000,60,1Fam,TA,Unf,VinylSd,1763,528326060,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,969.0,WD,2000,72.0,0,NA,NA,648.0,VinylSd,BrkFace,RL,0.0,6,997.0,1288.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,FR2,4,2,969.0,3,Ex,0,0.0,2007,Y,0.0,2285.0,248000.0,2Story,Pave,8,NoRidge,TA,56.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7590.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1963,20,1Fam,TA,Unf,Wd Sdng,1283,535477090,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,1117.0,COD,1963,0.0,0,NA,NA,264.0,Wd Sdng,None,RL,0.0,5,1117.0,0.0,TA,0,Y,PosN,0.0,CBlock,TA,NA,TA,Inside,3,1,1117.0,1,Ex,0,0.0,2008,Y,0.0,1117.0,136870.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,4435.0,Av,SBrkr,Typ,NA,Gtl,0,140.0,Attchd,2003,120,TwnhsE,TA,Unf,VinylSd,2803,907290160,CompShg,5,0.0,0.0,Gd,Gd,717.0,Gable,AllPub,GLQ,131.0,WD,2003,170.0,1,NA,NA,420.0,VinylSd,BrkFace,RM,0.0,4,848.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,1,1,848.0,2,Ex,0,0.0,2006,Y,0.0,848.0,133000.0,1Story,Pave,4,CollgCr,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,10152.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1956,20,1Fam,TA,Unf,MetalSd,1927,535180030,CompShg,5,0.0,192.0,TA,TA,586.0,Hip,AllPub,BLQ,462.0,WD,1956,120.0,1,NA,NA,286.0,MetalSd,BrkFace,RL,0.0,6,1048.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1048.0,1,TA,0,0.0,2007,Y,0.0,1048.0,135000.0,1Story,Pave,6,Names,NA,20.0
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,10295.0,Mn,SBrkr,Typ,NA,Gtl,0,16.0,Attchd,1969,20,1Fam,TA,Unf,HdBoard,1036,527402130,CompShg,6,0.0,0.0,TA,TA,252.0,Gable,AllPub,Rec,684.0,COD,1969,72.0,0,NA,NA,288.0,HdBoard,BrkFace,RL,0.0,9,936.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,FR2,2,1,936.0,1,TA,0,0.0,2008,Y,0.0,936.0,111900.0,1Story,Pave,4,Names,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7763.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1980,20,1Fam,Gd,BLQ,MetalSd,1237,535151160,CompShg,7,0.0,0.0,TA,TA,504.0,Gable,AllPub,Rec,319.0,WD,1962,0.0,1,NA,NA,506.0,MetalSd,None,RL,0.0,10,1283.0,0.0,TA,0,Y,Norm,108.0,CBlock,TA,NA,TA,Inside,3,1,931.0,2,TA,0,0.0,2008,Y,0.0,1283.0,140000.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Fin,17120.0,NA,SBrkr,Min2,NA,Gtl,1,0.0,Detchd,1959,50,1Fam,TA,NA,WdShing,1375,904101170,CompShg,4,0.0,0.0,TA,TA,0.0,Gable,AllPub,NA,0.0,WD,1959,0.0,0,NA,NA,680.0,Plywood,None,RL,0.0,7,1120.0,468.0,TA,0,Y,Feedr,0.0,CBlock,NA,NA,NA,Inside,4,2,0.0,2,TA,0,0.0,2008,N,0.0,1588.0,134432.0,1.5Fin,Pave,7,ClearCr,Gd,59.0
PosA,TA,10,HLS,GasA,0.0,IR1,1,Fin,13870.0,Gd,SBrkr,Typ,NA,Gtl,1,240.0,Attchd,2007,20,1Fam,TA,Unf,CemntBd,1643,527256040,CompShg,5,0.0,174.0,Ex,Ex,1152.0,Hip,AllPub,GLQ,590.0,New,2006,250.0,1,NA,NA,724.0,CmentBd,BrkFace,RL,0.0,10,2042.0,0.0,TA,0,Y,PosA,0.0,PConc,Ex,NA,TA,Inside,3,2,1742.0,3,Ex,0,0.0,2007,Y,0.0,2042.0,455000.0,1Story,Pave,8,StoneBr,Gd,52.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,10120.0,No,SBrkr,Typ,NA,Gtl,1,309.0,Attchd,1994,60,1Fam,TA,Unf,VinylSd,2453,528365090,CompShg,5,0.0,0.0,Gd,Gd,740.0,Hip,AllPub,GLQ,425.0,WD,1994,391.0,1,NA,NA,844.0,VinylSd,BrkFace,RL,0.0,12,1203.0,1323.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,4,2,1165.0,3,Ex,0,0.0,2006,Y,0.0,2526.0,290000.0,2Story,Pave,8,NoRidge,TA,78.0
Norm,TA,7,Lvl,GasA,0.0,IR2,1,RFn,10820.0,Gd,SBrkr,Typ,NA,Gtl,1,202.0,Attchd,1999,60,1Fam,TA,Unf,VinylSd,2129,907187040,CompShg,5,0.0,0.0,Gd,Gd,342.0,Gable,AllPub,GLQ,646.0,WD,1999,0.0,0,NA,NA,597.0,VinylSd,None,RL,0.0,3,988.0,885.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,988.0,2,Ex,0,0.0,2007,Y,0.0,1873.0,235500.0,2Story,Pave,7,CollgCr,TA,123.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,9600.0,No,SBrkr,Typ,Grvl,Gtl,0,0.0,Detchd,2004,50,1Fam,TA,Unf,Wd Sdng,2640,902104020,CompShg,8,0.0,0.0,TA,Gd,381.0,Gable,AllPub,Rec,399.0,WD,1900,0.0,0,NA,NA,400.0,Wd Sdng,None,RM,0.0,6,940.0,476.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,1,780.0,2,Ex,1,0.0,2006,Y,0.0,1416.0,156500.0,1.5Fin,Pave,7,OldTown,NA,24.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,8121.0,No,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,2000,60,1Fam,TA,Unf,VinylSd,2437,528275060,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,953.0,WD,2000,0.0,0,NA,NA,460.0,VinylSd,None,RL,0.0,1,953.0,711.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,953.0,2,Ex,0,0.0,2006,Y,0.0,1664.0,172400.0,2Story,Pave,7,Gilbert,TA,40.0
Norm,TA,9,Lvl,GasA,0.0,IR1,1,RFn,13758.0,Gd,SBrkr,Typ,NA,Gtl,1,204.0,Attchd,2006,20,1Fam,TA,Unf,VinylSd,2398,528150080,CompShg,5,0.0,0.0,Ex,Gd,1232.0,Gable,AllPub,GLQ,560.0,New,2005,430.0,1,NA,NA,925.0,VinylSd,BrkFace,RL,0.0,3,1792.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,2,2,1792.0,3,Ex,0,0.0,2006,Y,0.0,1792.0,372397.0,1Story,Pave,6,NridgHt,Gd,49.0
Norm,TA,6,Lvl,GasA,0.0,IR3,1,Fin,9771.0,No,SBrkr,Typ,NA,Gtl,1,48.0,BuiltIn,2002,60,1Fam,TA,Unf,HdBoard,1420,906204280,CompShg,5,0.0,216.0,Gd,Gd,779.0,Gable,AllPub,LwQ,298.0,WD,1995,190.0,0,NA,GdPrv,614.0,HdBoard,BrkFace,RL,0.0,6,1093.0,1721.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,4,2,1077.0,2,Ex,1,0.0,2008,Y,0.0,2814.0,260000.0,2Story,Pave,9,SawyerW,TA,32.0
Norm,NA,5,Lvl,GasA,0.0,Reg,1,NA,9000.0,No,FuseA,Typ,NA,Gtl,0,0.0,NA,1950,30,1Fam,TA,Unf,Wd Sdng,2693,903454020,CompShg,4,0.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,610.0,WD,1919,0.0,0,NA,NA,0.0,Wd Sdng,None,RM,0.0,9,819.0,0.0,NA,0,N,Norm,0.0,BrkTil,TA,NA,TA,Inside,2,1,610.0,0,Ex,0,0.0,2006,N,0.0,819.0,72000.0,1Story,Pave,4,IDOTRR,NA,0.0
Norm,NA,3,Lvl,GasA,204.0,Reg,2,NA,10320.0,No,FuseF,Typ,Grvl,Gtl,0,42.0,NA,1950,190,2FmCon,Fa,Unf,AsphShn,1370,903481100,CompShg,3,0.0,0.0,Fa,TA,0.0,Gable,AllPub,Unf,536.0,WD,1915,0.0,0,NA,NA,0.0,AsphShn,None,RM,0.0,5,808.0,536.0,NA,0,N,Norm,0.0,PConc,TA,NA,Fa,Inside,3,2,536.0,0,Ex,0,0.0,2008,N,0.0,1344.0,82375.0,2Story,Pave,8,IDOTRR,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,10448.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1972,80,1Fam,TA,Unf,HdBoard,392,527378140,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,689.0,COD,1972,333.0,0,NA,GdPrv,583.0,HdBoard,BrkFace,RL,0.0,8,1378.0,741.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,2,689.0,2,TA,0,0.0,2009,Y,0.0,2119.0,158000.0,SLvl,Pave,7,NWAmes,TA,104.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8635.0,No,SBrkr,Min1,NA,Gtl,0,0.0,Detchd,2001,50,1Fam,TA,GLQ,Wd Sdng,1351,903236010,CompShg,5,0.0,0.0,TA,TA,336.0,Gable,AllPub,BLQ,295.0,WD,1948,0.0,1,NA,MnPrv,240.0,Wd Sdng,None,RM,0.0,1,1072.0,213.0,TA,0,Y,Norm,41.0,CBlock,TA,NA,TA,Inside,2,1,672.0,1,TA,0,0.0,2008,Y,0.0,1285.0,127000.0,1.5Fin,Pave,6,BrkSide,NA,0.0
Norm,Gd,7,Low,GasA,0.0,Reg,1,RFn,11980.0,Gd,SBrkr,Typ,NA,Mod,2,0.0,Attchd,1987,20,1Fam,TA,Unf,Plywood,246,906201120,CompShg,5,0.0,266.0,Gd,Gd,1433.0,Gable,AllPub,GLQ,0.0,WD,1987,177.0,1,NA,MnPrv,528.0,Plywood,BrkFace,RL,0.0,6,1433.0,0.0,Gd,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,1,1,1433.0,2,Ex,0,0.0,2010,Y,0.0,1433.0,270000.0,1Story,Pave,4,SawyerW,TA,278.0
Norm,TA,8,Low,GasA,0.0,IR1,1,Fin,12327.0,Gd,SBrkr,Min2,NA,Mod,1,349.0,BuiltIn,2009,50,1Fam,TA,Unf,Wd Sdng,802,906201130,CompShg,8,0.0,0.0,Gd,Gd,1441.0,Gable,AllPub,GLQ,55.0,WD,1983,0.0,1,NA,NA,612.0,Wd Sdng,None,RL,0.0,9,1496.0,636.0,Gd,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,1,1,1496.0,2,Ex,0,0.0,2009,Y,0.0,2132.0,316600.0,1.5Fin,Pave,5,SawyerW,Gd,40.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,11512.0,Av,SBrkr,Typ,NA,Gtl,1,0.0,Basment,2006,80,1Fam,TA,Unf,Plywood,1404,905402090,CompShg,7,0.0,163.0,TA,Ex,719.0,Gable,AllPub,ALQ,300.0,WD,1959,84.0,1,NA,GdPrv,312.0,Plywood,BrkFace,RL,0.0,5,1357.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,2,1,1019.0,1,Gd,0,0.0,2008,Y,0.0,1357.0,177000.0,SLvl,Pave,5,Edwards,Gd,0.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,14684.0,Mn,SBrkr,Typ,NA,Gtl,1,84.0,Attchd,1991,20,1Fam,TA,BLQ,HdBoard,803,906203120,CompShg,7,0.0,0.0,Gd,Gd,485.0,Hip,AllPub,ALQ,1496.0,WD,1990,234.0,0,NA,NA,701.0,HdBoard,BrkFace,RL,0.0,6,2196.0,0.0,TA,0,Y,Norm,177.0,CBlock,Gd,NA,TA,CulDSac,3,2,2158.0,3,Gd,0,0.0,2009,Y,0.0,2196.0,271900.0,1Story,Pave,7,SawyerW,TA,70.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Fin,2665.0,Mn,SBrkr,Typ,NA,Gtl,1,141.0,BuiltIn,1976,160,TwnhsE,TA,Unf,CemntBd,1595,923225150,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,264.0,WD,1976,0.0,0,NA,NA,336.0,CmentBd,None,RM,0.0,6,616.0,688.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,1,264.0,1,TA,0,0.0,2008,Y,0.0,1304.0,115000.0,2Story,Pave,4,MeadowV,Gd,24.0
Norm,NA,8,Lvl,OthW,20.0,Reg,1,NA,5250.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,NA,1987,70,1Fam,Gd,Unf,MetalSd,1319,902330010,CompShg,5,205.0,0.0,TA,TA,259.0,Gable,AllPub,LwQ,425.0,WD,1872,0.0,0,NA,NA,0.0,MetalSd,None,RM,0.0,12,938.0,1215.0,NA,0,N,Norm,0.0,BrkTil,TA,NA,Fa,Inside,4,2,684.0,0,Fa,0,0.0,2008,Y,0.0,2358.0,122000.0,2Story,Pave,8,OldTown,NA,54.0
Norm,Gd,8,HLS,GasA,169.0,IR1,1,Fin,18044.0,No,SBrkr,Typ,NA,Gtl,1,216.0,Attchd,1986,20,1Fam,TA,Unf,WdShing,2231,909475230,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,279.0,WD,1986,0.0,0,NA,NA,691.0,Plywood,None,RL,0.0,8,2726.0,0.0,Gd,1,Y,Norm,0.0,CBlock,Gd,Ex,TA,CulDSac,2,2,279.0,2,Gd,0,228.0,2007,Y,0.0,2726.0,315000.0,1Story,Pave,6,Crawfor,Gd,64.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,9245.0,Av,SBrkr,Typ,NA,Gtl,0,144.0,Attchd,2006,60,1Fam,TA,Unf,VinylSd,2162,907410050,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,939.0,WD,2006,0.0,0,NA,NA,639.0,VinylSd,None,RL,0.0,4,939.0,858.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,939.0,2,Ex,0,0.0,2007,Y,0.0,1797.0,213500.0,2Story,Pave,8,CollgCr,NA,53.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7200.0,NA,FuseF,Typ,NA,Gtl,0,0.0,Detchd,1950,20,1Fam,TA,NA,Wd Sdng,2622,535451190,CompShg,7,0.0,0.0,TA,TA,0.0,Hip,AllPub,NA,0.0,WD,1950,0.0,0,NA,NA,625.0,Wd Sdng,None,RL,0.0,6,1040.0,0.0,TA,0,Y,Norm,0.0,CBlock,NA,NA,NA,Inside,2,1,0.0,2,TA,0,0.0,2006,Y,0.0,1040.0,109500.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,6000.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,20,1Fam,TA,BLQ,VinylSd,1300,902201120,CompShg,5,0.0,0.0,TA,TA,104.0,Gable,AllPub,ALQ,516.0,WD,1948,0.0,0,NA,NA,250.0,VinylSd,None,RM,0.0,4,789.0,0.0,TA,0,Y,Norm,169.0,CBlock,TA,NA,TA,Inside,2,1,789.0,1,Ex,0,0.0,2008,Y,0.0,789.0,115000.0,1Story,Pave,5,OldTown,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,3628.0,No,SBrkr,Typ,Pave,Gtl,1,0.0,Attchd,2004,120,TwnhsE,TA,Unf,MetalSd,2505,533206040,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1143.0,WD,2004,0.0,0,NA,NA,588.0,MetalSd,None,FV,0.0,5,1143.0,0.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,1,1,1143.0,2,Ex,0,0.0,2006,Y,0.0,1143.0,176400.0,1Story,Pave,5,Somerst,Gd,191.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,9156.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1968,20,1Fam,TA,Unf,BrkFace,582,534127170,CompShg,7,0.0,0.0,TA,Gd,0.0,Hip,AllPub,Unf,1489.0,WD,1968,0.0,0,NA,NA,462.0,BrkFace,None,RL,0.0,8,1489.0,0.0,TA,0,Y,PosN,0.0,CBlock,TA,NA,TA,Inside,3,2,1489.0,2,Gd,0,0.0,2009,Y,0.0,1489.0,185750.0,1Story,Pave,7,NWAmes,Gd,0.0
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,9066.0,Mn,SBrkr,Typ,NA,Gtl,2,224.0,Attchd,2000,60,1Fam,TA,Unf,VinylSd,1458,907254020,CompShg,5,0.0,0.0,Gd,Gd,668.0,Gable,AllPub,GLQ,336.0,WD,1999,320.0,0,NA,GdPrv,660.0,VinylSd,BrkFace,RL,0.0,12,1004.0,848.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1004.0,3,Ex,0,0.0,2008,Y,0.0,1852.0,230000.0,2Story,Pave,7,CollgCr,TA,106.0
Norm,NA,4,HLS,GasA,0.0,Reg,1,NA,6410.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,1958,20,1Fam,TA,Unf,WdShing,281,908203100,CompShg,5,0.0,0.0,TA,TA,0.0,Hip,AllPub,Unf,960.0,WD,1958,0.0,0,NA,MnPrv,0.0,Wd Shng,None,RL,0.0,5,960.0,0.0,NA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,960.0,0,Ex,0,0.0,2010,Y,0.0,960.0,90000.0,1Story,Pave,5,Edwards,NA,0.0
Norm,TA,10,Bnk,GasA,0.0,IR3,1,Fin,63887.0,Gd,SBrkr,Typ,NA,Gtl,3,214.0,Attchd,2008,60,1Fam,TA,Unf,Stucco,1499,908154235,ClyTile,5,0.0,0.0,Ex,Ex,5644.0,Hip,AllPub,GLQ,466.0,New,2008,796.0,2,NA,NA,1418.0,Stucco,Stone,RL,0.0,1,4692.0,950.0,TA,1,Y,Feedr,0.0,PConc,Ex,Gd,TA,Corner,3,2,6110.0,2,Ex,0,480.0,2008,Y,0.0,5642.0,160000.0,2Story,Pave,12,Edwards,Gd,292.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7244.0,Av,SBrkr,Typ,NA,Gtl,0,104.0,Detchd,1970,85,1Fam,Gd,Unf,VinylSd,2298,923230180,CompShg,7,0.0,0.0,TA,TA,619.0,Gable,AllPub,ALQ,149.0,WD,1970,0.0,1,NA,NA,624.0,VinylSd,None,RL,0.0,4,768.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,2,1,768.0,2,Ex,0,0.0,2007,Y,0.0,768.0,129500.0,SFoyer,Pave,5,Mitchel,NA,0.0
Norm,TA,6,Lvl,GasA,180.0,Reg,1,Fin,10152.0,Av,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1994,20,1Fam,TA,Unf,Wd Sdng,2580,535180020,CompShg,6,0.0,142.0,TA,TA,914.0,Gable,AllPub,BLQ,210.0,WD,1956,0.0,1,NA,NA,353.0,Wd Sdng,None,RL,0.0,5,1124.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1124.0,1,Ex,0,0.0,2006,Y,0.0,1124.0,153000.0,1Story,Pave,6,Names,TA,211.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,3000.0,Av,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,2009,160,TwnhsE,TA,Unf,VinylSd,568,533210020,CompShg,5,0.0,0.0,Gd,Gd,294.0,Gable,AllPub,GLQ,318.0,New,2009,76.0,0,NA,NA,528.0,VinylSd,Stone,FV,0.0,6,612.0,612.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,612.0,2,Ex,0,0.0,2009,Y,0.0,1224.0,173733.0,2Story,Pave,4,Somerst,NA,234.0
